X,Y,OBJECTID,DVRPC_ID,SEPTA_ID,TYPE,LINE,STATION,OPERATOR,GLOBALID,COUNTY,STATE
-75.148948934475,39.9504875958743,176,177,0,Subway-Elevated,Market/Frankford Line,5th Street,SEPTA,{DCD5CDAB-990D-4ED0-8FDA-86A22F5FF1D9},Philadelphia,Pennsylvania
-75.1914803689993,39.9558599408533,156,157,0,Subway-Elevated,Market/Frankford Line,34th Street,SEPTA,{842397B6-E144-41B2-B1A5-A4B239AD0CC6},Philadelphia,Pennsylvania
-75.1626007026249,39.9570073678185,187,188,0,Subway,Broad Street Line,Race-Vine,SEPTA,{ED81DCBB-70E7-4692-A543-AC3B24231EB7},Philadelphia,Pennsylvania
-75.2525542515523,39.9644632533978,160,161,0,Subway-Elevated,Market/Frankford Line,Millbourne,SEPTA,{0055C40B-860E-4F63-94D9-B2BA9D3D5FD1},Delaware,Pennsylvania
-74.7702552291577,40.1169428151143,289,290,0,Light Rail,RiverLine,Roebling,NJ Transit,{E24D9CB8-68F9-457A-8506-5881EB6C8401},Burlington,New Jersey
-75.1287356006973,39.9456365068795,279,280,0,Light Rail,RiverLine,Aquarium,NJ Transit,{F96ED62E-63DA-4E76-90BF-018734BEEA49},Camden,New Jersey
-75.5155792212421,40.0364450325167,47,48,90505,Commuter Rail,Paoli/Thorndale Line,Malvern,SEPTA,{3BC9A9BB-EBA5-424E-8C88-5F30870BE315},Chester,Pennsylvania
-75.061996237806,39.9782883407635,300,301,0,Light Rail,RiverLine,Pennsauken Transit Center,NJ Transit,{8C6DFDFB-8343-46F2-B0A0-4B3B2355928B},Camden,New Jersey
-75.3396367700088,39.9247618054433,214,215,0,Surface Trolley,Route 101 Trolley,Woodland Avenue,SEPTA,{7CA02D64-9453-4853-AFC7-E0D1F020D710},Delaware,Pennsylvania
-75.3600691255614,39.8494803252821,62,63,90207,Commuter Rail,Wilmington/Newark Line,Chester Transportation Center,SEPTA,{52421259-FC75-4A17-865B-D287B8A29867},Delaware,Pennsylvania
-75.0368451676636,39.8973987748692,308,309,0,Rapid Transit,PATCO,Haddonfield,PATCO,{3D483D93-34CB-444C-A08F-56FA167B69E3},Camden,New Jersey
-75.1600417306795,40.0225080862436,131,132,90009,Commuter Rail,SEPTA Main Line,Wayne Junction,SEPTA,{0CBF1104-69A7-4306-83F7-36D461FE999E},Philadelphia,Pennsylvania
-75.38810170124,39.9058510100767,58,59,90303,Commuter Rail,Media/Elwyn Line,Moylan-Rose Valley,SEPTA,{80CE869D-DF38-49F9-B1E1-85627F26EF1C},Delaware,Pennsylvania
-75.0390238878196,40.0232259250954,13,13,90709,Commuter Rail,Trenton Line,Tacony,SEPTA,{1E36072B-3CE5-486B-9B3E-FF685D04DE81},Philadelphia,Pennsylvania
-75.078064550707,40.0229160136978,150,151,0,Subway-Elevated,Market/Frankford Line,Frankford Transportation Center,SEPTA,{6A5F347E-99A5-4F49-8A42-DF1B1F9965DA},Philadelphia,Pennsylvania
-75.1673386259548,39.9541969946567,27,28,90005,Commuter Rail,SEPTA Main Line,Suburban Station,SEPTA,{601A8C2F-4207-4F13-8DBB-D7D5AA2226C3},Philadelphia,Pennsylvania
-75.2870198620617,39.9497399027389,226,227,0,Surface Trolley,Route 101 & 102 Trolley Lines,Drexel Park,SEPTA,{C57150E2-4F93-4EE7-9430-93C9746FCB7B},Delaware,Pennsylvania
-75.6384404326959,40.0147123685559,45,46,90503,Commuter Rail,Paoli/Thorndale Line,Whitford,SEPTA,{5539826C-B70B-48B3-9700-FE3672C2CB2D},Chester,Pennsylvania
-75.2558295202035,39.9397224510756,71,72,90312,Commuter Rail,Media/Elwyn Line,Fernwood-Yeadon,SEPTA,{929C62FD-50D6-4440-8861-4BED0FE4CB70},Delaware,Pennsylvania
-75.2355024768907,40.0341328384465,130,131,90222,Commuter Rail,Manayunk/Norristown Line,Ivy Ridge,SEPTA,{07A027A5-8FFD-4788-8911-85B172EF4AE9},Philadelphia,Pennsylvania
-75.1654004664085,39.9441472658145,186,187,0,Subway,Broad Street Line,Lombard-South,SEPTA,{B0C6990C-7016-41E2-9E34-886CAE37A37E},Philadelphia,Pennsylvania
-75.1788073911463,40.0605440954115,84,85,90715,Commuter Rail,Chestnut Hill East Line,Stenton,SEPTA,{274AC858-7F48-48FD-A8EA-553F8803EAC7},Philadelphia,Pennsylvania
-75.2897903194883,39.9232309050207,205,206,0,Surface Trolley,Route 102 Trolley,Shisler Avenue,SEPTA,{9D8E5C1B-44BD-446C-8079-2145E4A312BA},Delaware,Pennsylvania
-74.9999751419577,40.0166172080342,295,296,0,Light Rail,RiverLine,Cinnaminson,NJ Transit,{6C80B06F-638F-47A3-B42F-887FD78F32AD},Burlington,New Jersey
-75.3094879699164,39.999971045411,260,261,0,Rapid Transit,Norristown High Speed Line,Ardmore Avenue,SEPTA,{6F67DE45-9649-4457-AC01-EB3DF40A1AA5},Delaware,Pennsylvania
-75.2466916656685,39.9627116972439,165,166,0,Subway-Elevated,Market/Frankford Line,63rd Street,SEPTA,{F7378B29-455E-42E3-9730-D2523CE6203C},Philadelphia,Pennsylvania
-75.1320292565585,39.9854455413702,162,163,0,Subway-Elevated,Market/Frankford Line,York-Dauphin,SEPTA,{B350E8B6-EABA-4A0A-9B18-489822FFCCA3},Philadelphia,Pennsylvania
-75.3930102748991,39.9184205321553,242,243,0,Surface Trolley,Route 101 Trolley,Orange Street,SEPTA,{43B392A1-47FB-4F75-A8D5-8B1CD58594FF},Delaware,Pennsylvania
-75.161436459344,39.9521240663662,153,154,0,Subway-Elevated,Market/Frankford Line,13th Street,SEPTA,{C6AA4439-6FCB-4587-8265-A9CEA5EDEE73},Philadelphia,Pennsylvania
-75.1643903915768,39.9487932891777,178,179,0,Subway,Broad Street Line,Walnut-Locust,SEPTA,{0FC84B15-A523-4386-9BD5-417300A31322},Philadelphia,Pennsylvania
-75.0791579576003,39.9613016051436,276,277,0,Light Rail,RiverLine,36th Street,NJ Transit,{942D8EF9-162F-45EC-BD49-272071CF2FD2},Camden,New Jersey
-75.2111044657546,40.0703058789327,103,104,90802,Commuter Rail,Chestnut Hill West Line,Highland,SEPTA,{AE0C3018-1E0F-4435-9F8D-756D6ED6B67D},Philadelphia,Pennsylvania
-75.2886164870454,39.921717775619,206,207,0,Surface Trolley,Route 102 Trolley,Providence Road,SEPTA,{ECD21B1C-6F36-4FE8-A749-CE06E1884330},Delaware,Pennsylvania
-75.0916697512652,39.9226852537648,305,306,0,Rapid Transit,PATCO,Ferry Avenue,PATCO,{B6882996-EEFF-4113-B6CA-F57A375619DE},Camden,New Jersey
-75.1796647487945,40.2974895120312,32,33,90536,Commuter Rail,Lansdale/Doylestown Line,New Britain,SEPTA,{A7E1DAF9-62C7-46B6-A213-B8019196C1C4},Bucks,Pennsylvania
-75.2248996717271,40.1536580369709,75,76,90526,Commuter Rail,Lansdale/Doylestown Line,Ambler,SEPTA,{EBF1EAE7-D66A-4E6B-9CDF-5A39676E62DC},Montgomery,Pennsylvania
-75.2664136520036,40.0585570497799,93,94,90223,Commuter Rail,Manayunk/Norristown Line,Miquon,SEPTA,{C935FFF6-F2DF-4D1E-A5F0-EAD590E46480},Montgomery,Pennsylvania
-75.1377791143996,40.0932206072887,80,81,90410,Commuter Rail,Glenside Combined,Jenkintown-Wyncote,SEPTA,{24EE88A9-3EEF-4E80-A87A-93A4DFAB81F6},Montgomery,Pennsylvania
-75.1276710296715,40.0712328023253,81,82,90409,Commuter Rail,Glenside Combined,Elkins Park,SEPTA,{04132055-83ED-4253-9C50-FDDAF6645D8C},Montgomery,Pennsylvania
-75.1245054928906,40.1043642474315,88,89,90315,Commuter Rail,West Trenton Line,Noble,SEPTA,{69393E63-D15B-4EAB-9EA7-BC4EA78BB018},Montgomery,Pennsylvania
-75.1537142924085,40.1013438809543,79,80,90411,Commuter Rail,Glenside Combined,Glenside,SEPTA,{B64D3F0B-E561-42DE-B432-5BA8934FD643},Montgomery,Pennsylvania
-75.0890975810596,40.1951158800849,34,35,90417,Commuter Rail,Warminster Line,Warminster,SEPTA,{17B1C0CC-B44D-41A4-A1C5-E7FB5AE56BA9},Bucks,Pennsylvania
-75.2731184761858,40.002825783473,5,5,90519,Commuter Rail,Paoli/Thorndale Line,Wynnewood,SEPTA,{3B2AB560-1837-4E93-B940-9EBEF506EBA1},Montgomery,Pennsylvania
-75.5509358806406,39.7369600081868,326,331,0,Intercity Passenger Rail,Amtrak (Multiple Routes),Wilmington,Amtrak,{985C1F18-2294-4F43-881E-447ACE9E83CD},Bucks,Delaware
-74.8170164356414,40.1402588397796,40,41,90702,Commuter Rail,Trenton Line,Levittown,SEPTA,{7C638D80-30D5-4F48-A17D-7CDFA9DB1914},Bucks,Pennsylvania
